Date,Close/Last,Volume,Open,High,Low
10/04/2022,$27.60,4581855,$25.95,$27.83,$25.95
10/03/2022,$25.38,2653852,$25.14,$25.63,$24.21
09/30/2022,$25.13,3148331,$25.03,$25.82,$24.44
09/29/2022,$25.46,4118215,$27.08,$27.69,$24.69
09/28/2022,$27.31,2630051,$25.89,$27.50,$25.62
09/27/2022,$26.13,4487179,$25.47,$26.39,$25.13
09/26/2022,$24.48,3440279,$24.66,$25.87,$24.12
09/23/2022,$25.04,3622430,$24.15,$25.15,$24.06
09/22/2022,$24.70,4346547,$27.17,$27.27,$24.38
09/21/2022,$26.86,3859156,$27.45,$28.99,$26.77
09/20/2022,$27.54,3145901,$29.28,$29.33,$27.18
09/19/2022,$28.96,3403984,$28.34,$29.65,$28.15
09/16/2022,$28.64,4656038,$28.33,$28.80,$27.78
09/15/2022,$28.61,3329490,$27.86,$29.07,$27.86
09/14/2022,$28.13,3605752,$27.56,$28.45,$26.65
09/13/2022,$27.85,3657164,$27.40,$28.61,$27.32
09/12/2022,$29.24,6175210,$29.03,$30.34,$28.00
09/09/2022,$28.92,7916490,$26.30,$29.08,$26.10
09/08/2022,$25.83,14142210,$25.00,$26.74,$24.07
09/07/2022,$24.04,12504680,$24.73,$25.19,$23.42
09/06/2022,$25.14,7010190,$25.75,$26.72,$24.67
09/02/2022,$27.36,4680123,$28.26,$28.74,$26.93
09/01/2022,$27.63,5293858,$28.00,$28.91,$26.95
08/31/2022,$28.64,5157027,$29.25,$29.96,$28.26
08/30/2022,$29.84,5060206,$31.62,$31.87,$29.42
08/29/2022,$31.55,4292686,$30.48,$32.75,$30.38
08/26/2022,$30.94,4297295,$31.50,$32.38,$30.63
08/25/2022,$31.96,4726286,$32.84,$32.89,$31.50
08/24/2022,$32.50,5620333,$34.00,$34.94,$32.44
08/23/2022,$33.53,4836309,$34.70,$34.99,$33.45
08/22/2022,$34.50,5798630,$34.31,$36.20,$34.20
08/19/2022,$36.49,9551861,$35.18,$37.19,$34.67
08/18/2022,$37.93,8145446,$39.27,$40.07,$37.34
08/17/2022,$40.52,9766448,$42.18,$44.36,$40.41
08/16/2022,$42.19,23602780,$39.17,$45.53,$38.60
08/15/2022,$39.68,5243088,$39.75,$40.39,$38.81
08/12/2022,$40.74,5120040,$40.00,$41.43,$39.15
08/11/2022,$39.45,5140480,$40.91,$41.97,$39.35
08/10/2022,$40.53,5434675,$42.00,$42.00,$38.63
08/09/2022,$40.37,6954188,$42.14,$43.19,$39.00
08/08/2022,$43.45,18045600,$41.29,$47.99,$40.75
08/05/2022,$40.02,8124235,$37.37,$40.43,$36.56
08/04/2022,$38.36,5421500,$38.34,$39.89,$37.89
08/03/2022,$37.93,5186482,$36.22,$38.01,$36.00
08/02/2022,$35.84,4697134,$35.90,$36.80,$35.12
08/01/2022,$34.78,4196630,$33.80,$35.71,$33.77
07/29/2022,$34.01,3988750,$33.68,$34.79,$33.06
07/28/2022,$33.84,3207363,$33.39,$34.43,$32.66
07/27/2022,$33.78,4251215,$32.96,$34.12,$32.16
07/26/2022,$32.43,4866070,$32.87,$33.31,$32.10
07/25/2022,$33.98,5686259,$35.00,$35.51,$33.25
07/22/2022,$35.78,10060250,$36.88,$38.70,$34.93
07/21/2022,$38.37,9277796,$39.93,$40.00,$37.29
07/20/2022,$39.69,11400292,$38.50,$40.41,$38.35
07/19/2022,$37.93,12827820,$37.44,$39.21,$36.59
07/18/2022,$36.66,11155132,$36.25,$37.40,$35.77
07/15/2022,$35.41,9832472,$34.86,$35.59,$33.51
07/14/2022,$34.05,20970208,$34.80,$37.99,$34.05
07/13/2022,$35.32,13703788,$33.75,$36.34,$33.75
07/12/2022,$34.28,16899680,$32.70,$35.65,$31.82
07/11/2022,$32.52,7558344,$32.14,$32.94,$31.16
07/08/2022,$32.14,13199444,$31.67,$33.17,$30.63
07/07/2022,$33.78,30313564,$31.12,$33.88,$30.45
07/06/2022,$29.36,9988996,$30.17,$30.57,$28.34
07/05/2022,$30.06,6045760,$30.38,$30.62,$29.75
07/01/2022,$30.86,6617116,$30.28,$31.29,$29.82
06/30/2022,$30.58,6718672,$29.84,$31.65,$29.44
06/29/2022,$30.72,6826496,$30.39,$31.62,$29.90
06/28/2022,$31.10,6621596,$32.75,$32.83,$30.57
06/27/2022,$32.42,9745448,$34.12,$34.26,$31.83
06/24/2022,$33.80,16995764,$35.75,$37.09,$32.88
06/23/2022,$35.51,6682900,$35.41,$36.00,$34.18
06/22/2022,$34.62,7846916,$34.67,$36.18,$34.11
06/21/2022,$35.07,12512268,$34.56,$36.35,$33.88
06/17/2022,$33.79,12340908,$31.72,$33.96,$31.58
06/16/2022,$31.43,9995056,$31.24,$32.32,$30.15
06/15/2022,$32.32,10764284,$31.24,$32.99,$30.91
06/14/2022,$31.54,12739140,$29.39,$32.00,$29.03
06/13/2022,$29.56,13792816,$30.13,$31.14,$28.58
06/10/2022,$32.27,11830196,$31.50,$32.98,$30.79
06/09/2022,$32.25,13135252,$34.70,$34.98,$31.84
06/08/2022,$34.68,24473520,$35.35,$38.25,$33.96
06/07/2022,$36.63,24967468,$32.50,$37.47,$31.58
06/06/2022,$32.03,9532920,$33.83,$34.03,$31.76
06/03/2022,$33.43,18234452,$32.50,$34.53,$31.06
06/02/2022,$33.50,27918764,$29.75,$34.13,$28.89
06/01/2022,$30.35,14991732,$30.71,$32.40,$29.25
05/31/2022,$31.19,19084328,$34.30,$34.98,$30.13
05/27/2022,$34.30,30045076,$35.25,$35.93,$31.75
05/26/2022,$32.12,57892320,$29.00,$37.12,$28.68
05/25/2022,$28.79,40060000,$22.54,$28.87,$22.54
05/24/2022,$22.29,8879480,$23.51,$23.55,$21.68
05/23/2022,$24.03,6993924,$24.14,$24.32,$22.88
05/20/2022,$23.92,9972096,$24.95,$25.60,$22.44
05/19/2022,$24.80,12720540,$22.81,$25.49,$22.54
05/18/2022,$22.87,11560128,$24.10,$24.96,$22.54
05/17/2022,$25.10,10444948,$23.48,$25.10,$22.80
05/16/2022,$22.95,11582124,$24.70,$24.79,$22.70
05/13/2022,$24.60,23930864,$24.75,$26.69,$23.76
05/12/2022,$22.39,40139760,$20.76,$27.02,$19.44
05/11/2022,$20.33,16681372,$23.37,$23.82,$20.00
05/10/2022,$23.38,16603212,$25.75,$26.52,$22.00
05/09/2022,$24.70,13264936,$27.70,$27.70,$24.52
05/06/2022,$28.68,7161632,$29.32,$30.14,$27.56
05/05/2022,$29.78,7015448,$30.99,$31.17,$28.78
05/04/2022,$31.77,6651292,$29.80,$31.94,$28.93
05/03/2022,$30.11,7312684,$29.62,$31.11,$28.61
05/02/2022,$29.89,10171944,$30.91,$31.35,$28.18
04/29/2022,$31.27,5143420,$31.83,$32.72,$30.75
04/28/2022,$32.33,7084892,$32.57,$33.15,$30.13
04/27/2022,$32.46,5223496,$31.82,$33.17,$31.15
04/26/2022,$31.90,6182896,$33.91,$34.20,$31.54
04/25/2022,$33.99,6139116,$33.85,$34.93,$33.32
04/22/2022,$34.56,6278432,$35.64,$36.58,$33.89
04/21/2022,$35.39,6737468,$37.50,$38.28,$34.98
04/20/2022,$37.21,4648012,$38.00,$38.08,$36.66
04/19/2022,$38.12,9416676,$35.71,$38.25,$34.96
04/18/2022,$35.37,9871124,$37.50,$37.81,$34.31
04/14/2022,$37.69,10002332,$37.32,$39.13,$36.81
04/13/2022,$37.68,8032900,$36.03,$38.03,$35.51
04/12/2022,$36.22,7996544,$36.63,$38.06,$35.42
04/11/2022,$36.73,9811916,$35.76,$37.06,$35.15
04/08/2022,$36.55,10371516,$37.27,$37.68,$35.51
04/07/2022,$37.50,15311388,$38.53,$39.18,$35.39
04/06/2022,$39.16,16267832,$37.75,$39.82,$37.43
04/05/2022,$38.40,15825264,$42.00,$42.11,$38.00
04/04/2022,$42.68,18560308,$41.75,$43.31,$39.13
04/01/2022,$41.25,52758240,$47.23,$47.44,$38.82
03/31/2022,$41.65,44968920,$40.78,$43.94,$39.63
03/30/2022,$41.71,36676744,$43.75,$45.83,$41.25
03/29/2022,$44.98,72045960,$47.06,$49.85,$40.75
03/28/2022,$47.40,65266080,$38.00,$47.71,$37.89
03/25/2022,$37.99,53535480,$35.01,$39.54,$34.55
03/24/2022,$35.60,36400600,$33.50,$35.87,$31.69
03/23/2022,$35.25,98399360,$32.50,$37.73,$31.64
03/22/2022,$30.79,60068920,$23.85,$31.45,$23.61
03/21/2022,$23.55,15812448,$22.50,$24.85,$22.44
03/18/2022,$22.70,35688376,$19.94,$24.36,$19.73
03/17/2022,$21.93,13796480,$21.28,$22.40,$20.86
03/16/2022,$21.72,10615712,$21.28,$22.50,$20.50
03/15/2022,$20.66,14115192,$20.53,$21.89,$19.67
03/14/2022,$19.53,18134456,$23.36,$23.58,$19.40
03/11/2022,$23.17,8822152,$25.67,$25.73,$23.17
03/10/2022,$25.14,5581868,$25.98,$26.01,$24.56
03/09/2022,$26.30,5598388,$26.75,$27.22,$25.88
03/08/2022,$25.75,8536116,$25.26,$27.25,$24.27
03/07/2022,$24.84,12591460,$28.75,$28.75,$24.03
03/04/2022,$27.92,5920052,$29.50,$30.13,$27.65
03/03/2022,$29.60,4382408,$30.74,$30.94,$29.31
03/02/2022,$30.49,5242600,$29.88,$30.67,$29.09
03/01/2022,$29.76,4384084,$30.55,$31.47,$29.59
02/28/2022,$30.84,6457988,$30.25,$31.57,$29.22
02/25/2022,$29.65,6841020,$30.89,$31.24,$29.12
02/24/2022,$31.15,9024848,$26.38,$31.43,$26.03
02/23/2022,$28.72,5393008,$30.31,$30.84,$28.57
02/22/2022,$29.52,6156452,$29.55,$30.83,$28.55
02/18/2022,$30.38,6214156,$31.05,$31.41,$29.53
02/17/2022,$30.85,6256416,$31.69,$32.71,$30.56
02/16/2022,$32.08,8007724,$31.11,$33.21,$30.98
02/15/2022,$31.54,7920356,$30.24,$31.81,$29.82
02/14/2022,$29.27,9102704,$30.73,$31.38,$29.04
02/11/2022,$31.06,11299108,$30.62,$32.47,$30.19
02/10/2022,$30.62,14826148,$29.49,$32.95,$29.00
02/09/2022,$31.07,15467580,$28.52,$31.18,$28.25
02/08/2022,$28.90,19839624,$25.44,$29.42,$25.14
02/07/2022,$25.59,7037440,$25.75,$26.35,$24.69
02/04/2022,$25.59,7627164,$24.75,$26.00,$23.77
02/03/2022,$24.81,10710076,$25.38,$26.74,$24.43
02/02/2022,$25.01,13116540,$27.59,$27.97,$24.52
02/01/2022,$28.15,13847508,$28.25,$29.16,$27.07
01/31/2022,$27.23,13997092,$24.47,$27.46,$24.47
01/28/2022,$24.48,16430268,$23.85,$24.50,$21.90
01/27/2022,$23.38,14679824,$26.04,$26.75,$23.22
01/26/2022,$25.82,33330160,$25.28,$29.75,$25.08
01/25/2022,$24.95,14297020,$24.23,$26.24,$23.75
01/24/2022,$25.04,25070996,$24.76,$25.72,$21.57
01/21/2022,$26.59,22120044,$25.25,$27.55,$23.18
01/20/2022,$25.67,11680296,$26.98,$28.80,$25.40
01/19/2022,$26.64,9614316,$27.50,$28.26,$26.10
01/18/2022,$27.23,15037612,$28.28,$28.44,$26.10
01/14/2022,$29.16,15401912,$30.04,$30.58,$28.01
01/13/2022,$30.62,8901080,$32.13,$32.63,$30.42
01/12/2022,$32.02,6298036,$32.50,$32.83,$31.61
01/11/2022,$32.58,10332220,$32.53,$34.20,$31.85
01/10/2022,$32.79,22047924,$33.75,$33.92,$30.00
01/07/2022,$35.16,48549240,$39.94,$40.08,$33.13
01/06/2022,$32.76,24205920,$33.21,$34.43,$30.29
01/05/2022,$32.34,13585600,$37.10,$37.21,$32.29
01/04/2022,$37.23,7339576,$38.04,$38.25,$35.76
01/03/2022,$38.21,5668004,$37.31,$39.85,$37.30
12/31/2021,$37.10,5575856,$38.41,$39.18,$37.03
12/30/2021,$38.83,6247528,$37.75,$40.00,$37.50
12/29/2021,$38.48,8149624,$36.96,$38.87,$35.54
12/28/2021,$36.62,5337888,$36.88,$39.35,$36.60
12/27/2021,$37.08,6461796,$38.00,$38.16,$35.00
12/23/2021,$38.04,4222156,$38.50,$38.75,$36.51
12/22/2021,$38.50,4188616,$39.58,$39.79,$38.03
12/21/2021,$39.53,5720952,$39.27,$40.06,$38.79
12/20/2021,$39.29,7314244,$38.30,$39.92,$37.43
12/17/2021,$38.91,17246480,$35.94,$39.64,$34.83
12/16/2021,$36.15,8659048,$38.23,$38.61,$35.53
12/15/2021,$37.15,11063968,$36.87,$38.00,$35.28
12/14/2021,$36.92,26048532,$32.75,$37.59,$32.38
12/13/2021,$34.22,21944804,$40.08,$40.22,$33.77
12/10/2021,$39.75,18107440,$39.96,$40.58,$37.00
12/09/2021,$38.94,20337360,$41.75,$43.17,$37.75
12/08/2021,$43.41,10444780,$44.15,$45.06,$42.99
12/07/2021,$44.45,7889580,$43.80,$45.50,$42.63
12/06/2021,$41.78,8914544,$41.50,$43.34,$40.80
12/03/2021,$43.10,16386752,$45.25,$45.98,$39.76
12/02/2021,$45.39,8348400,$46.25,$46.86,$43.27
12/01/2021,$44.96,9422140,$49.85,$50.03,$44.25
11/30/2021,$49.05,6895796,$50.03,$50.99,$47.00
11/29/2021,$50.50,4435376,$51.00,$51.98,$50.24
11/26/2021,$49.93,4941108,$52.02,$52.93,$49.80
11/24/2021,$52.95,5237552,$54.31,$56.00,$52.00
11/23/2021,$53.48,13406544,$60.96,$63.05,$53.14
11/22/2021,$61.89,17518416,$57.62,$62.41,$57.44
11/19/2021,$57.20,12174880,$52.29,$57.35,$52.06
11/18/2021,$52.53,4023100,$52.56,$53.78,$51.88
11/17/2021,$52.50,5410856,$51.58,$54.43,$51.50
11/16/2021,$51.80,4858384,$52.26,$53.14,$50.91
11/15/2021,$52.29,5865696,$50.97,$52.88,$50.42
11/12/2021,$50.53,3711964,$50.54,$51.34,$49.47
11/11/2021,$51.08,4317604,$50.00,$52.02,$49.54
11/10/2021,$49.80,5237556,$50.53,$51.85,$49.13
11/09/2021,$51.65,7381192,$55.50,$55.87,$51.11
11/08/2021,$54.66,8631648,$53.13,$56.26,$53.00
11/05/2021,$53.31,7242868,$55.16,$55.25,$52.25
11/04/2021,$54.46,11631904,$55.50,$57.24,$52.89
11/03/2021,$54.58,45062360,$53.50,$63.92,$52.06
11/02/2021,$51.75,15529344,$49.84,$52.98,$47.92
11/01/2021,$50.02,19776812,$45.63,$52.14,$45.51
10/29/2021,$45.88,9175880,$45.70,$46.44,$44.50
10/28/2021,$45.71,6784824,$43.79,$45.79,$43.75
10/27/2021,$43.38,4427992,$45.00,$45.77,$43.08
10/26/2021,$44.46,8706996,$43.34,$46.25,$43.13
10/25/2021,$43.49,5771224,$42.36,$43.70,$41.82
10/22/2021,$42.45,11201772,$44.53,$44.87,$41.95
10/21/2021,$45.43,9609472,$46.18,$47.68,$45.15
10/20/2021,$46.13,9107612,$46.58,$47.00,$45.50
10/19/2021,$46.70,8282472,$47.25,$48.05,$46.10
10/18/2021,$46.51,6358592,$45.74,$47.47,$45.64
10/15/2021,$45.82,4799908,$46.00,$46.75,$45.22
10/14/2021,$45.96,6704032,$45.94,$47.55,$45.65
10/13/2021,$46.02,7720956,$44.58,$47.05,$44.00
10/12/2021,$43.96,4934608,$45.13,$45.45,$43.45
10/11/2021,$44.53,10739420,$43.25,$47.12,$43.25
10/08/2021,$43.17,3272828,$43.13,$43.93,$42.78
10/07/2021,$43.03,4637304,$43.00,$43.80,$42.64
10/06/2021,$42.77,4801280,$42.52,$43.24,$41.45
10/05/2021,$43.05,5263416,$42.80,$43.29,$41.68
10/04/2021,$42.84,4782952,$43.99,$44.24,$42.69
10/01/2021,$44.23,6204556,$44.85,$44.87,$43.06
09/30/2021,$43.87,12709812,$43.75,$46.36,$41.70
09/29/2021,$43.98,7599732,$45.02,$46.12,$43.65
09/28/2021,$44.65,7081972,$47.00,$47.70,$44.50
09/27/2021,$47.37,5880584,$46.48,$48.01,$46.47
09/24/2021,$46.29,6743036,$47.75,$47.93,$46.03
09/23/2021,$47.81,6729036,$48.08,$48.94,$47.65
09/22/2021,$47.54,9026372,$47.41,$48.38,$46.57
09/21/2021,$47.49,10535308,$49.84,$49.84,$46.50
09/20/2021,$48.05,15767208,$50.00,$50.71,$46.14
09/17/2021,$51.24,15802572,$52.01,$53.12,$50.20
09/16/2021,$51.59,12232868,$50.58,$54.14,$50.29
09/15/2021,$51.13,9241628,$49.25,$51.22,$48.44
09/14/2021,$49.81,8566524,$50.16,$51.16,$48.75
09/13/2021,$50.85,17336272,$48.44,$52.22,$47.88
09/10/2021,$47.60,12170592,$49.60,$50.54,$47.50
09/09/2021,$49.80,30045832,$45.02,$50.50,$44.50
09/08/2021,$49.70,20694264,$50.47,$51.72,$47.67
09/07/2021,$49.75,10004712,$51.56,$52.48,$49.03
09/03/2021,$50.69,10656020,$53.01,$54.07,$49.71
09/02/2021,$53.38,7422472,$53.47,$53.70,$51.58
09/01/2021,$53.24,17815128,$56.00,$57.86,$52.01
08/31/2021,$54.56,14298748,$53.18,$55.58,$52.87
08/30/2021,$52.30,13238336,$51.25,$54.55,$50.76
08/27/2021,$51.24,12923216,$51.93,$53.25,$50.01
08/26/2021,$51.31,24954588,$50.17,$54.25,$49.75
08/25/2021,$49.91,51444240,$51.66,$56.75,$48.25
08/24/2021,$52.57,58608840,$41.57,$56.25,$41.29
08/23/2021,$41.22,5372128,$40.60,$41.82,$39.89
08/20/2021,$39.83,4619432,$38.45,$40.02,$38.31
08/19/2021,$38.23,4786192,$39.19,$39.50,$37.70
08/18/2021,$39.26,5647368,$40.81,$41.40,$39.19
08/17/2021,$40.89,4863752,$40.30,$42.37,$40.28
08/16/2021,$40.98,6299508,$40.25,$42.47,$39.79
08/13/2021,$40.63,4059004,$40.12,$40.89,$39.35
08/12/2021,$40.59,5279328,$39.97,$41.07,$39.33
08/11/2021,$39.70,3781712,$39.61,$39.76,$38.66
08/10/2021,$39.76,6493336,$40.34,$41.73,$38.84
08/09/2021,$40.28,8996816,$37.95,$41.18,$37.67
08/06/2021,$37.94,5410756,$38.65,$39.13,$37.58
08/05/2021,$38.36,9648492,$37.00,$39.40,$36.31
08/04/2021,$36.70,9573936,$38.18,$39.45,$36.42
08/03/2021,$38.19,57802480,$39.19,$39.72,$37.05
08/02/2021,$39.41,10131724,$40.50,$40.90,$38.77
07/30/2021,$40.28,9508472,$41.25,$41.81,$39.72
07/29/2021,$41.22,8959980,$42.65,$43.47,$41.13
07/28/2021,$42.28,16403380,$43.93,$44.28,$41.07
07/27/2021,$44.64,4859100,$45.75,$46.25,$44.17
07/26/2021,$45.99,5042372,$45.09,$46.51,$44.69
07/23/2021,$45.09,5264672,$45.25,$45.40,$43.46
07/22/2021,$44.71,5651952,$46.33,$46.92,$44.04
07/21/2021,$46.45,8916736,$46.95,$48.88,$45.53
07/20/2021,$47.80,12404360,$43.48,$48.41,$43.11
07/19/2021,$43.37,9747736,$40.83,$44.00,$40.31
07/16/2021,$42.26,13151716,$42.54,$44.87,$41.58
07/15/2021,$41.71,17194356,$40.00,$43.00,$39.50
07/14/2021,$41.91,15655080,$45.12,$45.60,$41.27
07/13/2021,$45.02,9591776,$46.92,$47.20,$44.75
07/12/2021,$47.31,6545296,$47.86,$49.44,$46.86
07/09/2021,$47.81,6331700,$47.72,$48.70,$46.69
07/08/2021,$47.85,11430056,$44.96,$48.56,$44.88
07/07/2021,$47.67,16958000,$49.00,$49.38,$44.39
07/06/2021,$49.89,11072248,$51.00,$51.19,$48.43
07/02/2021,$50.71,10410916,$51.20,$51.36,$49.13
07/01/2021,$51.09,10968448,$53.35,$54.21,$50.50
06/30/2021,$53.54,10158592,$52.42,$53.82,$51.73
06/29/2021,$52.72,9920036,$53.40,$53.81,$52.00
06/28/2021,$53.31,19517456,$52.81,$56.11,$52.55
06/25/2021,$52.38,50771000,$53.50,$53.55,$49.63
06/24/2021,$53.08,15453356,$55.29,$56.86,$52.90
06/23/2021,$54.84,14220360,$55.36,$55.64,$53.53
06/22/2021,$55.10,32800708,$54.43,$56.47,$52.29
06/21/2021,$50.09,20480744,$54.24,$54.60,$49.25
06/18/2021,$53.46,17281268,$55.05,$55.87,$53.25
06/17/2021,$55.90,18434292,$56.00,$58.42,$55.37
06/16/2021,$55.74,22259308,$53.81,$57.18,$52.25
06/15/2021,$55.63,29207740,$56.59,$57.31,$52.00
06/14/2021,$57.36,28530508,$59.13,$59.50,$54.80
06/11/2021,$58.34,62323080,$55.59,$60.28,$51.53
06/10/2021,$55.10,91920600,$70.50,$72.00,$52.75
06/09/2021,$75.64,53717240,$75.78,$82.00,$72.88
06/08/2021,$75.00,69756480,$73.00,$86.17,$70.25
06/07/2021,$70.00,24205960,$64.50,$70.50,$63.80
06/04/2021,$62.09,14550060,$64.01,$66.25,$61.44
06/03/2021,$64.55,31999820,$66.43,$68.61,$60.53
06/02/2021,$70.56,64076880,$62.22,$73.50,$61.08
06/01/2021,$62.26,38502440,$58.37,$63.75,$56.77
05/28/2021,$55.50,47005480,$65.74,$67.20,$55.36
05/27/2021,$63.53,62105200,$57.45,$66.00,$56.75
05/26/2021,$60.64,84479480,$57.25,$62.12,$56.39
05/25/2021,$52.36,59549840,$45.25,$54.28,$45.25
05/24/2021,$45.00,18657392,$43.96,$47.11,$43.34
05/21/2021,$44.20,14618732,$42.75,$44.81,$42.58
05/20/2021,$42.62,9912672,$42.70,$43.73,$41.73
05/19/2021,$42.21,19303620,$43.00,$44.75,$41.04
05/18/2021,$45.17,30954868,$43.64,$47.30,$42.07
05/17/2021,$45.15,29491052,$39.96,$45.63,$39.75
05/14/2021,$39.98,17174120,$40.00,$41.62,$39.06
05/13/2021,$41.13,35493948,$36.86,$42.49,$36.61
05/12/2021,$36.20,10926040,$36.43,$37.63,$35.56
05/11/2021,$36.73,18738336,$34.25,$37.63,$34.13
05/10/2021,$35.81,19226740,$40.33,$40.40,$35.75
05/07/2021,$40.28,11738496,$40.03,$41.85,$39.38
05/06/2021,$40.25,11771208,$40.22,$41.18,$38.90
05/05/2021,$39.87,7156744,$40.46,$41.38,$39.58
05/04/2021,$40.18,16030048,$39.75,$40.37,$37.95
05/03/2021,$40.55,21044076,$44.37,$44.37,$39.90
04/30/2021,$43.40,17734260,$43.75,$45.95,$43.18
04/29/2021,$44.05,15041000,$44.14,$45.22,$42.69
04/28/2021,$44.65,23155752,$43.03,$45.50,$41.51
04/27/2021,$44.44,35730872,$45.89,$47.00,$43.29
04/26/2021,$42.23,42128440,$37.75,$43.67,$37.19
04/23/2021,$37.80,16168228,$37.25,$38.41,$36.18
04/22/2021,$37.79,17383236,$39.78,$39.78,$36.72
04/21/2021,$39.63,15251380,$39.60,$40.75,$38.98
04/20/2021,$39.63,18634432,$41.04,$41.22,$38.34
04/19/2021,$41.09,42080840,$42.95,$43.80,$40.58
04/16/2021,$38.67,20858840,$39.00,$40.05,$37.81
04/15/2021,$39.11,31427120,$40.75,$41.56,$38.20
04/14/2021,$41.63,84552560,$35.89,$43.52,$35.75
04/13/2021,$35.25,27227472,$35.47,$36.34,$33.00
04/12/2021,$35.27,66734400,$39.53,$40.98,$33.75
04/09/2021,$39.59,37849520,$42.43,$42.90,$38.25
04/08/2021,$42.57,40189560,$46.47,$46.47,$41.08
04/07/2021,$44.49,19073044,$45.81,$46.13,$44.03
04/06/2021,$46.13,24873272,$46.30,$48.00,$45.89
04/05/2021,$46.74,56281960,$42.75,$48.75,$41.20
04/01/2021,$47.86,37337380,$48.34,$49.24,$45.90
03/31/2021,$47.46,33575336,$49.38,$49.87,$46.78
03/30/2021,$48.62,68379680,$46.88,$51.08,$45.50
03/29/2021,$45.33,40168720,$45.19,$48.48,$43.38
03/26/2021,$45.25,149722680,$49.42,$54.73,$40.82
03/25/2021,$45.94,203849360,$30.87,$46.88,$29.23
03/24/2021,$30.09,96711520,$39.50,$41.74,$29.66
03/23/2021,$45.44,57716600,$49.38,$50.44,$44.39
03/22/2021,$48.62,40246040,$51.32,$52.59,$46.55
03/19/2021,$50.07,98709200,$48.93,$56.75,$45.67
03/18/2021,$50.44,47199640,$53.50,$54.72,$48.91
03/17/2021,$52.45,65926360,$54.46,$57.87,$51.00
03/16/2021,$52.04,141691480,$50.79,$55.18,$43.09
03/15/2021,$55.04,96904760,$69.38,$70.75,$51.50
03/12/2021,$66.13,103383600,$68.75,$73.88,$65.57
03/11/2021,$65.00,113249960,$60.41,$70.38,$58.15
03/10/2021,$66.25,286282280,$67.36,$87.13,$43.00
03/09/2021,$61.73,156397320,$54.43,$62.46,$52.13
03/08/2021,$48.63,254262480,$38.72,$52.72,$36.53
03/05/2021,$34.44,122934680,$32.04,$37.88,$31.88
03/04/2021,$33.09,130427560,$31.25,$36.97,$28.83
03/03/2021,$31.05,77095520,$30.63,$31.94,$28.28
03/02/2021,$29.55,135132160,$29.23,$33.30,$28.05
03/01/2021,$30.10,199175880,$26.14,$33.50,$24.99
02/26/2021,$25.44,368776600,$29.37,$35.73,$21.50
02/25/2021,$27.18,601235200,$42.39,$46.17,$25.25
02/24/2021,$22.93,332446960,$11.18,$22.93,$11.18
02/23/2021,$11.24,30260860,$11.24,$11.56,$10.00
02/22/2021,$11.50,77904080,$11.67,$12.13,$10.60
02/19/2021,$10.15,59312960,$10.32,$10.97,$9.63
02/18/2021,$10.17,95962240,$12.12,$12.22,$10.16
02/17/2021,$11.49,37043180,$12.44,$12.80,$11.14
02/16/2021,$12.38,32700120,$13.17,$13.38,$12.26
02/12/2021,$13.10,58293040,$12.69,$13.81,$12.01
02/11/2021,$12.78,52226920,$12.50,$13.83,$12.06
02/10/2021,$12.80,145820160,$12.69,$15.71,$11.64
02/09/2021,$12.58,107372320,$14.15,$14.25,$11.63
02/08/2021,$15.00,102749120,$18.10,$18.17,$14.51
02/05/2021,$15.94,325380040,$13.51,$23.75,$12.77
02/04/2021,$13.38,249709120,$22.80,$22.88,$13.33
02/03/2021,$23.10,170794040,$28.00,$28.35,$21.31
02/02/2021,$22.50,312732280,$35.19,$39.50,$18.56
02/01/2021,$56.25,149528600,$79.14,$80.50,$53.00
01/29/2021,$81.25,202264240,$94.93,$103.50,$62.50
01/28/2021,$48.40,235263240,$66.25,$120.75,$28.06
01/27/2021,$86.88,373586680,$88.71,$95.00,$62.25
01/26/2021,$37.00,714352000,$22.14,$37.50,$20.05
01/25/2021,$19.20,711496000,$24.18,$39.80,$15.28
01/22/2021,$16.25,788631600,$10.65,$19.19,$10.58
01/21/2021,$10.76,228319000,$9.81,$11.19,$9.25
01/20/2021,$9.78,133887160,$9.34,$10.30,$9.02
01/19/2021,$9.84,298887680,$10.39,$11.38,$9.16
01/15/2021,$8.88,187465440,$9.62,$10.19,$8.50
01/14/2021,$9.98,374869640,$9.52,$10.77,$8.26
01/13/2021,$7.85,578006800,$5.11,$9.66,$5.01
01/12/2021,$4.99,28242660,$4.99,$5.10,$4.83
01/11/2021,$4.99,59710440,$4.85,$5.16,$4.75
01/08/2021,$4.42,25927840,$4.55,$4.58,$4.27
01/07/2021,$4.52,24517104,$4.62,$4.86,$4.51
01/06/2021,$4.59,24224992,$4.34,$4.75,$4.33
01/05/2021,$4.34,19845828,$4.34,$4.52,$4.31
01/04/2021,$4.31,40089880,$4.75,$4.78,$4.29
12/31/2020,$4.71,27690608,$4.81,$4.95,$4.70
12/30/2020,$4.82,23737564,$4.85,$5.00,$4.71
12/29/2020,$4.85,36965764,$5.21,$5.27,$4.64
12/28/2020,$5.25,35863432,$5.33,$5.49,$5.09
12/24/2020,$5.04,25048696,$5.25,$5.37,$4.99
12/23/2020,$5.14,103321040,$5.04,$5.59,$4.78
12/22/2020,$4.87,122750880,$4.06,$5.01,$4.04
12/21/2020,$3.88,39504512,$3.95,$4.09,$3.82
